,time_stamp,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,humidity,Source,sensor_index,Dato Sinaica,PRS,RH,TOUT,US EPA
177,2023-01-25 12:00:00,9.7,10.4,9.0,16.7235,17.884,15.563,18.6,santaCatarina,39285.0,19.0,705.9,29.0,15.67,12.909794000000002
178,2023-01-25 13:00:00,13.5,14.0,13.0,23.1795,24.123,22.236,17.8,santaCatarina,39285.0,48.0,704.9,28.0,16.25,16.361698000000004
179,2023-01-25 14:00:00,16.9,17.7,16.1,28.967,30.2,27.734,15.934,santaCatarina,39285.0,29.0,703.9,25.0,17.15,19.555197200000002
180,2023-01-25 16:00:00,10.9,11.5,10.3,18.9545,20.037,17.872,16.5,santaCatarina,39285.0,18.0,703.0,25.0,18.27,14.259858
181,2023-01-25 17:00:00,8.1,8.4,7.8,13.731,14.267,13.195,18.0,santaCatarina,39285.0,15.0,703.0,26.0,18.35,11.393444
182,2023-01-25 18:00:00,6.4,6.8,6.1,10.858,11.348,10.368,22.5,santaCatarina,39285.0,13.0,703.4,29.0,17.58,9.500092
183,2023-01-30 19:00:00,28.3,28.8,27.8,40.331,41.042,39.62,56.267,santaCatarina,39285.0,25.0,701.3,67.0,22.02,27.491468849100002
184,2023-01-30 20:00:00,25.1,25.5,24.6,37.515,38.239,36.791,58.7,santaCatarina,39285.0,24.0,701.6,69.0,21.34,24.0411404475
185,2023-01-30 22:00:00,14.2,14.7,13.6,24.022,24.889,23.155,63.3,santaCatarina,39285.0,16.0,702.7,77.0,16.5,12.881067999999999
186,2023-01-31 00:00:00,17.2,17.9,16.6,28.173,29.442,26.904,65.9,santaCatarina,39285.0,17.0,702.9,80.0,14.08,14.832071999999998
187,2023-02-01 02:00:00,11.4,10.8,12.0,21.3215,22.277,20.366,76.2,santaCatarina,39285.0,10.0,706.2,92.0,4.36,10.354026000000001
188,2023-02-03 18:00:00,9.6,10.0,9.1,16.0795,16.714,15.445,23.1,santaCatarina,39285.0,13.0,710.7,30.0,16.26,12.184438
189,2023-02-04 16:00:00,20.9,21.4,20.3,33.521,34.43,32.612,32.534,santaCatarina,39285.0,23.0,705.8,49.0,16.37,22.056732677100005
190,2023-02-04 17:00:00,16.9,17.3,16.5,28.667,29.248,28.086,33.0,santaCatarina,39285.0,20.0,705.4,48.0,16.84,17.926908
191,2023-02-04 19:00:00,14.1,14.8,13.4,24.098,25.37,22.826,38.067,santaCatarina,39285.0,17.0,706.1,49.0,16.23,15.0959766
192,2023-02-05 16:00:00,15.1,15.6,14.6,25.698,26.602,24.794,15.433,santaCatarina,39285.0,21.0,703.8,23.0,24.74,17.8854274
193,2023-02-05 17:00:00,14.1,14.5,13.6,24.0625,24.892,23.233,16.467,santaCatarina,39285.0,20.0,703.5,23.0,24.8,16.9392946
194,2023-02-05 18:00:00,13.2,13.8,12.7,22.925,23.802,22.048,19.467,santaCatarina,39285.0,18.0,703.4,26.0,24.03,16.0846446
195,2023-02-05 19:00:00,15.4,16.1,14.6,26.638,27.877,25.399,25.233,santaCatarina,39285.0,20.0,703.7,31.0,22.21,17.5332274
196,2023-02-06 13:00:00,24.8,25.2,24.4,37.5055,38.238,36.773,21.034,santaCatarina,39285.0,33.0,701.1,33.0,23.25,27.277368846274996
197,2023-02-06 16:00:00,27.2,27.8,26.5,39.3485,40.267,38.43,25.7,santaCatarina,39285.0,37.0,698.4,39.0,24.69,28.972101824474997
198,2023-02-06 17:00:00,12.6,13.1,12.1,21.576,22.664,20.488,22.267,santaCatarina,39285.0,20.0,697.8,32.0,26.14,15.136408600000001
199,2023-02-06 18:00:00,10.1,10.7,9.5,17.0435,18.087,16.0,23.9,santaCatarina,39285.0,16.0,697.7,32.0,25.7,12.620614
200,2023-02-06 19:00:00,11.2,11.8,10.6,18.739,19.624,17.854,29.9,santaCatarina,39285.0,15.0,697.6,36.0,24.15,12.991856
201,2023-02-06 21:00:00,15.9,16.5,15.3,26.3535,27.423,25.284,34.733,santaCatarina,39285.0,21.0,697.9,43.0,22.14,16.5652494
202,2023-02-06 23:00:00,20.3,21.0,19.5,33.273,34.422,32.124,41.334,santaCatarina,39285.0,32.0,697.9,54.0,18.41,21.0486843299
203,2023-02-07 00:00:00,22.4,23.2,21.6,35.5035,36.73,34.277,43.367,santaCatarina,39285.0,32.0,697.9,53.0,17.77,23.175253610475004
204,2023-02-07 01:00:00,14.2,14.8,13.7,24.7175,25.794,23.641,44.133,santaCatarina,39285.0,21.0,697.7,55.0,17.31,14.897705400000001
205,2023-02-07 02:00:00,17.2,17.7,16.7,29.3245,30.354,28.295,47.533,santaCatarina,39285.0,25.0,697.4,63.0,16.07,17.0186934
206,2023-02-07 17:00:00,23.7,24.3,23.1,36.8295,37.712,35.947,26.192,santaCatarina,39285.0,33.0,697.4,33.0,26.31,26.085912220275002
207,2023-02-07 20:00:00,12.0,12.6,11.4,20.7345,21.657,19.812,43.6,santaCatarina,39285.0,17.0,698.8,53.0,22.65,12.856558000000001
208,2023-02-07 21:00:00,12.6,13.1,12.0,21.42,22.23,20.61,47.066,santaCatarina,39285.0,17.0,699.5,56.0,21.87,12.9169908
209,2023-02-07 22:00:00,12.2,12.7,11.7,20.7855,21.773,19.798,48.0,santaCatarina,39285.0,16.0,699.8,58.0,21.28,12.504002
210,2023-02-07 23:00:00,14.0,14.5,13.4,23.7125,24.755,22.67,48.834,santaCatarina,39285.0,18.0,699.9,58.0,20.83,13.9658592
211,2023-02-08 00:00:00,12.8,13.4,12.2,21.6,22.562,20.638,49.9,santaCatarina,39285.0,17.0,700.1,61.0,19.89,12.76702
212,2023-02-08 01:00:00,13.4,13.9,12.9,22.514,23.346,21.682,50.933,santaCatarina,39285.0,17.0,700.2,62.0,19.78,13.156911399999998
213,2023-02-08 05:00:00,15.1,15.8,14.4,25.4055,26.633,24.178,55.834,santaCatarina,39285.0,17.0,700.2,69.0,17.48,14.249591200000001
214,2023-02-08 08:00:00,9.6,9.9,9.3,15.8305,16.35,15.311,50.633,santaCatarina,39285.0,14.0,702.4,64.0,15.71,9.6806174
215,2023-02-08 10:00:00,13.5,14.1,12.9,22.858,23.85,21.866,45.4,santaCatarina,39285.0,18.0,703.9,61.0,15.74,13.814112000000002
216,2023-02-08 13:00:00,19.0,19.5,18.5,31.2745,32.191,30.358,32.733,santaCatarina,39285.0,28.0,703.9,48.0,19.69,19.838410888275
217,2023-02-08 16:00:00,11.7,12.0,11.4,19.9005,20.407,19.394,32.1,santaCatarina,39285.0,18.0,702.4,43.0,20.36,13.410842
218,2023-02-08 19:00:00,8.6,9.0,8.2,14.4405,15.073,13.808,36.3,santaCatarina,39285.0,15.0,703.1,45.0,18.42,10.187762000000001
219,2023-02-08 20:00:00,10.4,10.8,9.9,17.7675,18.543,16.992,38.433,santaCatarina,39285.0,17.0,703.4,48.0,17.99,11.747245399999999
220,2023-02-08 21:00:00,11.4,11.9,10.8,19.501,20.454,18.548,41.534,santaCatarina,39285.0,17.0,703.8,52.0,17.62,12.3882932
221,2023-02-08 23:00:00,11.0,11.6,10.3,18.93,19.935,17.925,46.567,santaCatarina,39285.0,16.0,704.1,59.0,16.28,11.6552446
222,2023-02-09 00:00:00,13.4,14.0,12.8,22.936,23.959,21.913,47.3,santaCatarina,39285.0,18.0,704.3,61.0,15.73,13.691203999999999
223,2023-02-09 01:00:00,18.0,18.6,17.4,30.521,31.623,29.419,47.5,santaCatarina,39285.0,26.0,704.4,62.0,15.13,17.8568128771
224,2023-02-09 10:00:00,13.4,14.0,12.8,23.2275,24.338,22.117,35.133,santaCatarina,39285.0,22.0,704.5,49.0,17.15,14.892745399999999
225,2023-02-09 11:00:00,9.0,9.3,8.6,15.202,15.777,14.627,30.6,santaCatarina,39285.0,16.0,704.5,45.0,18.5,11.078128
226,2023-02-09 17:00:00,8.6,9.0,8.3,14.305,14.84,13.77,31.733,santaCatarina,39285.0,14.0,701.6,42.0,21.32,10.5104354
227,2023-02-09 18:00:00,9.1,9.4,8.7,15.174,15.723,14.625,34.4,santaCatarina,39285.0,13.0,701.8,45.0,20.78,10.735896
228,2023-02-09 20:00:00,8.1,8.4,7.7,13.3455,13.834,12.857,31.966,santaCatarina,39285.0,13.0,702.3,39.0,19.53,9.9875728
229,2023-02-09 21:00:00,6.9,7.2,6.6,11.3855,11.883,10.888,27.733,santaCatarina,39285.0,13.0,702.6,34.0,19.06,9.325417400000001
230,2023-02-09 22:00:00,6.4,6.7,6.1,10.52,11.078,9.962,26.666,santaCatarina,39285.0,10.0,703.1,33.0,18.47,8.9638708
231,2023-02-09 23:00:00,9.4,10.1,8.8,15.7735,16.701,14.846,27.6,santaCatarina,39285.0,15.0,703.4,35.0,17.7,11.636194
232,2023-02-10 01:00:00,9.2,9.7,8.7,16.026,16.989,15.063,30.033,santaCatarina,39285.0,20.0,703.7,39.0,16.64,11.5587794
233,2023-02-10 02:00:00,9.8,10.4,9.2,16.821,17.831,15.811,30.267,santaCatarina,39285.0,18.0,703.9,40.0,16.29,11.955188600000001
234,2023-02-10 03:00:00,8.8,9.4,8.2,15.1265,16.341,13.912,32.133,santaCatarina,39285.0,17.0,704.1,43.0,15.91,10.9064214
235,2023-02-10 04:00:00,12.9,13.5,12.2,22.692,23.843,21.541,35.5,santaCatarina,39285.0,23.0,704.4,47.0,15.07,14.580508
236,2023-02-10 05:00:00,14.1,14.7,13.5,24.72,25.889,23.551,40.333,santaCatarina,39285.0,23.0,705.3,53.0,14.83,15.2265754
237,2023-02-10 06:00:00,13.4,13.9,12.9,22.804,23.744,21.864,45.067,santaCatarina,39285.0,24.0,706.3,58.0,14.25,13.8145206
238,2023-02-11 07:00:00,12.0,11.4,12.5,23.257,24.395,22.119,30.133,santaCatarina,39285.0,26.0,710.0,39.0,5.63,15.3392034
239,2023-02-11 11:00:00,7.7,8.2,7.3,12.7605,13.521,12.0,18.566,santaCatarina,39285.0,13.0,711.0,29.0,11.61,10.8361128
240,2023-02-11 16:00:00,15.9,16.6,15.2,27.8125,28.989,26.636,16.467,santaCatarina,39285.0,23.0,707.3,24.0,15.02,18.9042946
241,2023-02-11 17:00:00,15.6,16.2,14.9,27.3065,28.434,26.179,17.767,santaCatarina,39285.0,24.0,707.0,24.0,14.78,18.5270906
242,2023-02-11 18:00:00,15.0,15.6,14.3,26.3235,27.546,25.101,18.5,santaCatarina,39285.0,22.0,707.0,25.0,14.56,17.948814
243,2023-02-11 20:00:00,9.6,10.0,9.3,16.5335,17.14,15.927,22.133,santaCatarina,39285.0,14.0,707.2,28.0,13.57,12.5056894
244,2023-02-11 21:00:00,11.7,12.0,11.4,20.6015,21.491,19.712,23.6,santaCatarina,39285.0,17.0,707.5,30.0,12.78,14.510866
245,2023-02-12 12:00:00,11.6,12.3,10.9,20.0995,21.355,18.844,16.287,santaCatarina,39285.0,18.0,705.3,26.0,14.66,14.8781986
246,2023-02-12 15:00:00,12.7,13.5,12.0,21.918,23.113,20.723,16.267,santaCatarina,39285.0,19.0,703.0,27.0,17.81,15.832816600000001
247,2023-02-12 16:00:00,8.8,9.1,8.4,14.6015,15.148,14.055,16.334,santaCatarina,39285.0,14.0,702.5,26.0,18.79,11.9931952
248,2023-02-12 18:00:00,6.1,6.4,5.8,10.0545,10.576,9.533,20.9,santaCatarina,39285.0,11.0,702.2,29.0,19.31,9.216978000000001
249,2023-02-12 19:00:00,8.5,9.0,8.0,14.4545,15.203,13.706,25.366,santaCatarina,39285.0,15.0,702.4,32.0,18.09,11.137608799999999
250,2023-02-12 21:00:00,7.7,8.2,7.2,12.85,13.655,12.045,28.166,santaCatarina,39285.0,12.0,703.2,36.0,16.74,10.055490800000001
251,2023-02-12 22:00:00,6.8,7.1,6.5,11.3365,11.857,10.816,29.166,santaCatarina,39285.0,11.0,703.0,37.0,16.4,9.176216799999999
252,2023-02-12 23:00:00,7.1,7.5,6.7,11.81,12.36,11.26,30.034,santaCatarina,39285.0,11.0,702.7,37.0,15.87,9.3495092
253,2023-02-13 00:00:00,10.2,10.7,9.7,17.6875,18.625,16.75,30.6,santaCatarina,39285.0,16.0,702.5,40.0,15.09,12.38053
254,2023-02-13 11:00:00,24.7,25.5,23.9,37.9325,39.051,36.814,24.767,santaCatarina,39285.0,36.0,701.1,37.0,17.82,27.433498786875
255,2023-02-13 12:00:00,29.4,30.1,28.7,41.891,42.868,40.914,22.7,santaCatarina,39285.0,40.0,700.5,35.0,19.34,32.269593041099995
256,2023-02-13 15:00:00,32.9,33.2,32.6,43.799,44.531,43.067,26.233,santaCatarina,39285.0,43.0,697.4,38.0,20.62,34.356800853100005
257,2023-02-13 16:00:00,17.9,18.4,17.4,30.2375,31.094,29.381,25.0,santaCatarina,39285.0,26.0,696.6,35.0,21.63,19.533526421875003
258,2023-02-13 17:00:00,13.2,13.6,12.8,23.0445,23.734,22.355,25.566,santaCatarina,39285.0,22.0,696.1,34.0,22.21,15.6215288
259,2023-02-13 20:00:00,9.0,9.6,8.4,15.092,16.008,14.176,35.1,santaCatarina,39285.0,14.0,695.7,43.0,20.83,10.632588000000002
260,2023-02-13 21:00:00,14.5,15.1,13.8,21.804,22.901,20.707,35.433,santaCatarina,39285.0,18.0,695.7,45.0,20.5,14.1209714
261,2023-02-13 23:00:00,18.8,19.5,18.0,30.8085,31.986,29.631,37.834,santaCatarina,39285.0,29.0,695.7,50.0,18.72,18.958666806474998
262,2023-02-14 00:00:00,22.7,23.5,21.9,36.0895,37.23,34.949,42.1,santaCatarina,39285.0,39.0,695.6,55.0,17.2,23.910825834275002
263,2023-02-14 01:00:00,22.0,22.7,21.2,35.247,36.353,34.141,44.066,santaCatarina,39285.0,34.0,695.3,56.0,16.75,22.8436660179
264,2023-02-14 02:00:00,25.2,25.9,24.5,38.1965,39.237,37.156,49.466,santaCatarina,39285.0,33.0,695.0,64.0,16.28,25.602313520475
265,2023-02-14 03:00:00,16.3,16.9,15.7,27.614,28.685,26.543,57.9,santaCatarina,39285.0,22.0,694.7,75.0,15.4,15.228756
266,2023-02-14 17:00:00,7.9,8.3,7.6,12.963,13.809,12.117,17.233,santaCatarina,39285.0,16.0,695.0,24.0,28.83,11.0571274
267,2023-02-14 18:00:00,7.0,7.3,6.7,11.7225,12.327,11.118,20.767,santaCatarina,39285.0,15.0,695.6,27.0,27.06,10.1024746
268,2023-02-14 21:00:00,8.2,8.6,7.8,13.9705,14.626,13.315,25.567,santaCatarina,39285.0,15.0,697.4,31.0,23.29,10.8666666
269,2023-02-14 22:00:00,7.4,7.8,7.0,12.14,12.721,11.559,27.6,santaCatarina,39285.0,14.0,697.7,34.0,22.61,9.732240000000001
270,2023-02-15 02:00:00,9.9,10.2,9.5,16.89,17.595,16.185,30.5,santaCatarina,39285.0,16.0,697.5,38.0,20.3,11.971260000000001
271,2023-02-15 03:00:00,10.4,10.9,9.8,17.9965,18.98,17.013,33.334,santaCatarina,39285.0,22.0,697.4,43.0,18.64,12.3067752
272,2023-02-15 07:00:00,15.6,16.2,15.0,26.9995,28.236,25.763,40.233,santaCatarina,39285.0,32.0,696.9,52.0,15.66,16.4296534
273,2023-02-15 09:00:00,20.4,21.1,19.7,32.915,34.179,31.651,33.933,santaCatarina,39285.0,45.0,697.0,42.0,19.41,21.3293440475
274,2023-02-15 10:00:00,13.9,14.3,13.5,24.148,25.054,23.242,24.834,santaCatarina,39285.0,28.0,697.1,33.0,23.46,16.2628612
275,2023-02-15 11:00:00,14.5,15.0,13.9,24.989,26.033,23.945,19.2,santaCatarina,39285.0,26.0,697.1,29.0,25.78,17.189196000000003
276,2023-02-15 12:00:00,10.0,10.3,9.7,16.6115,17.388,15.835,13.5,santaCatarina,39285.0,20.0,696.6,23.0,27.46,13.290726
277,2023-02-15 19:00:00,11.5,12.1,10.9,19.8645,21.029,18.7,10.566,santaCatarina,39285.0,20.0,694.1,14.0,28.73,15.2482088
278,2023-02-16 22:00:00,9.7,10.0,9.4,16.6915,17.271,16.112,15.666,santaCatarina,39285.0,17.0,706.1,20.0,13.78,13.145936800000001
279,2023-02-18 15:00:00,7.9,8.4,7.5,13.367,14.079,12.655,12.433,santaCatarina,39285.0,13.0,707.7,21.0,14.32,11.6825834
280,2023-02-18 16:00:00,8.2,8.7,7.6,13.8455,14.72,12.971,12.6,santaCatarina,39285.0,12.0,707.4,21.0,14.75,11.918922
281,2023-02-18 17:00:00,9.2,9.7,8.8,15.636,16.386,14.886,13.033,santaCatarina,39285.0,14.0,707.2,21.0,15.06,12.8198194
282,2023-02-18 18:00:00,10.1,10.7,9.5,17.4345,18.38,16.489,14.633,santaCatarina,39285.0,15.0,707.3,22.0,14.68,13.6243134
283,2023-02-18 20:00:00,18.7,19.0,18.4,29.738,30.782,28.694,18.133,santaCatarina,39285.0,22.0,707.5,24.0,13.59,19.7696474
284,2023-02-19 20:00:00,17.7,18.4,17.0,29.1235,30.262,27.985,24.466,santaCatarina,39285.0,25.0,703.7,32.0,20.9,18.9017448
285,2023-02-19 21:00:00,19.4,20.2,18.6,31.728,32.971,30.485,28.867,santaCatarina,39285.0,27.0,704.3,37.0,20.19,20.6053569904
286,2023-02-20 02:00:00,23.6,24.2,23.0,37.286,38.288,36.284,38.4,santaCatarina,39285.0,44.0,704.2,53.0,15.21,25.536605927600004
287,2023-02-20 08:00:00,23.8,24.3,23.3,37.394,38.403,36.385,47.667,santaCatarina,39285.0,39.0,704.4,59.0,14.1,24.857595791599998
288,2023-02-20 10:00:00,19.0,19.6,18.5,30.8505,31.733,29.968,28.267,santaCatarina,39285.0,28.0,704.7,39.0,19.52,19.822768988274998
289,2023-02-20 11:00:00,26.2,26.8,25.5,39.194,40.239,38.149,25.8,santaCatarina,39285.0,37.0,704.6,39.0,21.56,28.784276231600003
290,2023-02-20 13:00:00,22.2,22.7,21.7,34.7785,35.788,33.769,20.5,santaCatarina,39285.0,31.0,703.4,35.0,25.11,24.383910715475004
291,2023-02-20 16:00:00,17.1,17.5,16.7,28.612,29.623,27.601,22.133,santaCatarina,39285.0,26.0,700.8,33.0,26.99,18.834823399999998
292,2023-02-20 18:00:00,14.4,14.8,14.1,25.1155,25.785,24.446,26.1,santaCatarina,39285.0,22.0,700.4,35.0,26.55,16.660702
293,2023-02-20 19:00:00,16.3,16.8,15.9,28.2145,28.929,27.5,30.8,santaCatarina,39285.0,24.0,700.6,38.0,25.41,17.879438
294,2023-02-20 21:00:00,24.4,25.2,23.6,36.4055,37.468,35.343,34.633,santaCatarina,39285.0,33.0,700.9,43.0,23.65,24.89597753627501
295,2023-02-20 22:00:00,15.4,16.0,14.8,26.4915,27.538,25.445,34.7,santaCatarina,39285.0,22.0,700.9,42.0,23.24,16.640406
296,2023-02-20 23:00:00,22.0,22.7,21.3,35.0485,36.082,34.015,36.3,santaCatarina,39285.0,33.0,700.8,48.0,21.68,23.304298814474997
297,2023-02-21 00:00:00,25.7,26.4,24.9,38.86,40.002,37.718,40.133,santaCatarina,39285.0,39.0,700.4,52.0,20.75,27.16350016
298,2023-02-21 03:00:00,30.2,31.0,29.4,43.042,44.192,41.892,44.767,santaCatarina,39285.0,50.0,699.0,59.0,18.03,31.798826908400002
299,2023-02-21 11:00:00,20.0,20.7,19.4,32.989,33.969,32.009,21.867,santaCatarina,39285.0,34.0,698.5,34.0,25.55,22.443014585099995
300,2023-02-23 00:00:00,14.4,15.1,13.7,24.67,25.877,23.463,16.233,santaCatarina,39285.0,30.0,696.9,21.0,25.09,17.277795400000002
301,2023-02-23 01:00:00,15.1,15.6,14.7,26.8305,27.663,25.998,19.034,santaCatarina,39285.0,36.0,697.3,25.0,23.31,18.1684512
302,2023-02-23 02:00:00,15.4,15.8,14.9,26.861,27.55,26.172,22.566,santaCatarina,39285.0,36.0,697.5,29.0,22.06,17.8799748
303,2023-02-23 03:00:00,18.6,19.2,18.0,31.4175,32.474,30.361,24.2,santaCatarina,39285.0,45.0,697.5,31.0,21.08,20.710129411875
304,2023-02-24 01:00:00,14.1,14.6,13.7,23.8275,24.463,23.192,23.034,santaCatarina,39285.0,24.0,701.9,30.0,24.14,16.250079200000002
305,2023-02-24 02:00:00,10.6,11.0,10.2,17.918,18.627,17.209,24.433,santaCatarina,39285.0,18.0,701.7,31.0,23.62,13.032907400000001
306,2023-02-24 03:00:00,15.0,15.5,14.6,26.18,27.025,25.335,26.733,santaCatarina,39285.0,27.0,701.5,35.0,22.43,17.1639354
307,2023-02-24 05:00:00,19.7,20.3,19.0,32.8285,33.836,31.821,31.034,santaCatarina,39285.0,39.0,701.3,41.0,20.77,21.493409100475
308,2023-02-24 06:00:00,19.4,20.2,18.6,32.4285,33.499,31.358,33.633,santaCatarina,39285.0,35.0,701.5,44.0,20.69,20.875028620475
309,2023-02-24 07:00:00,24.8,25.4,24.1,37.982,39.018,36.946,36.9,santaCatarina,39285.0,41.0,702.1,49.0,20.44,26.443345444400002
310,2023-02-24 08:00:00,31.0,31.8,30.2,43.7475,44.892,42.603,38.466,santaCatarina,39285.0,60.0,702.6,52.0,19.94,33.23650650687501
311,2023-02-24 09:00:00,30.2,31.0,29.4,42.524,43.669,41.379,40.067,santaCatarina,39285.0,52.0,703.3,54.0,21.28,31.5554751456
312,2023-02-24 11:00:00,40.5,41.3,39.7,49.593,50.492,48.694,40.767,santaCatarina,39285.0,45.0,703.7,57.0,22.95,40.9515676019
313,2023-02-24 12:00:00,41.9,42.5,41.4,50.364,51.184,49.544,36.567,santaCatarina,39285.0,44.0,703.9,54.0,24.5,42.1840286
314,2023-02-24 13:00:00,40.9,41.4,40.5,49.6835,50.38,48.987,36.233,santaCatarina,39285.0,43.0,703.4,53.0,24.69,41.47195115647501
315,2023-02-24 16:00:00,25.8,26.3,25.3,38.0465,38.969,37.124,34.5,santaCatarina,39285.0,30.0,701.7,47.0,27.16,26.722915225475003
316,2023-02-24 17:00:00,22.3,22.7,22.0,34.477,35.112,33.842,33.733,santaCatarina,39285.0,27.0,701.6,45.0,27.46,22.9301946299
317,2023-02-24 18:00:00,18.8,19.3,18.4,30.9055,31.593,30.218,33.834,santaCatarina,39285.0,24.0,701.8,43.0,27.72,19.394593786274996
318,2023-02-24 20:00:00,16.3,16.6,15.9,27.8095,28.531,27.088,42.5,santaCatarina,39285.0,21.0,703.0,51.0,25.89,16.658678000000002
319,2023-02-24 21:00:00,20.2,20.5,19.9,32.254,32.743,31.765,43.367,santaCatarina,39285.0,24.0,703.4,52.0,25.3,19.8652373596
320,2023-02-24 22:00:00,19.5,19.9,19.0,31.7075,32.364,31.051,44.2,santaCatarina,39285.0,24.0,703.8,53.0,24.98,19.263931286875
321,2023-02-24 23:00:00,18.9,19.3,18.5,30.9885,31.559,30.418,55.133,santaCatarina,39285.0,21.0,704.1,66.0,24.21,17.636790332474998
322,2023-02-25 05:00:00,31.5,32.0,31.0,42.4535,43.123,41.784,75.466,santaCatarina,39285.0,26.0,702.9,86.0,20.07,28.416364875474997
323,2023-02-25 06:00:00,33.2,33.8,32.6,43.754,44.545,42.963,76.4,santaCatarina,39285.0,27.0,703.3,88.0,19.39,29.9748979596
324,2023-02-25 07:00:00,38.4,39.0,37.7,47.7045,48.349,47.06,81.7,santaCatarina,39285.0,31.0,703.8,90.0,18.72,34.76867259527501
325,2023-02-25 11:00:00,49.7,50.2,49.2,57.5745,58.252,56.897,59.633,santaCatarina,39285.0,40.0,705.3,80.0,20.17,45.8631924
326,2023-02-25 12:00:00,46.7,47.5,45.9,55.0775,55.995,54.16,52.966,santaCatarina,39285.0,42.0,705.0,74.0,20.96,44.4752458
327,2023-02-25 16:00:00,16.4,16.9,16.0,27.2505,27.92,26.581,33.034,santaCatarina,39285.0,21.0,702.1,41.0,26.32,17.1817312
328,2023-02-25 17:00:00,14.5,14.9,14.1,23.96,24.538,23.382,29.9,santaCatarina,39285.0,19.0,701.8,38.0,26.88,15.727660000000002
329,2023-02-25 19:00:00,13.9,14.2,13.6,23.141,23.683,22.599,33.2,santaCatarina,39285.0,18.0,701.6,40.0,25.7,15.014043999999998
330,2023-02-25 21:00:00,18.7,19.2,18.2,30.603,31.343,29.863,40.867,santaCatarina,39285.0,22.0,702.3,49.0,24.34,18.5049788779
331,2023-02-25 22:00:00,19.8,20.2,19.5,31.915,32.505,31.325,43.9,santaCatarina,39285.0,23.0,702.4,54.0,23.67,19.489915647500002
332,2023-02-25 23:00:00,16.9,17.3,16.6,28.0895,28.672,27.507,50.834,santaCatarina,39285.0,20.0,702.6,61.0,22.99,16.087007200000002
333,2023-02-26 00:00:00,14.5,14.9,14.1,24.4095,25.066,23.753,53.267,santaCatarina,39285.0,17.0,702.7,65.0,22.12,13.948962600000002
334,2023-02-26 02:00:00,14.4,14.9,13.9,24.1915,24.91,23.473,56.3,santaCatarina,39285.0,16.0,702.4,71.0,20.72,13.573286000000001
335,2023-02-26 03:00:00,19.1,19.5,18.6,30.5345,31.252,29.817,64.867,santaCatarina,39285.0,19.0,701.9,78.0,20.14,16.372343642275002
336,2023-02-26 04:00:00,22.7,23.1,22.4,34.808,35.329,34.287,74.1,santaCatarina,39285.0,21.0,701.3,85.0,19.35,19.7943469184
337,2023-02-26 07:00:00,27.4,27.8,27.0,38.8405,39.346,38.335,64.183,santaCatarina,39285.0,25.0,701.5,81.0,19.17,25.067987067275
338,2023-02-26 08:00:00,20.9,21.4,20.5,32.8915,33.492,32.291,56.0,santaCatarina,39285.0,21.0,701.8,73.0,19.33,19.403831616475003
339,2023-02-26 09:00:00,21.0,21.4,20.6,32.8745,33.377,32.372,51.833,santaCatarina,39285.0,21.0,702.0,67.0,20.69,19.746153928275
340,2023-02-26 22:00:00,27.8,28.5,27.2,40.0705,41.037,39.104,43.233,santaCatarina,39285.0,31.0,697.6,55.0,24.14,28.306500010275006
341,2023-02-26 23:00:00,27.2,27.8,26.6,39.7575,40.582,38.933,47.466,santaCatarina,39285.0,35.0,698.0,58.0,23.07,27.573293661875006
342,2023-02-27 00:00:00,26.4,26.9,25.9,39.0775,39.776,38.379,49.333,santaCatarina,39285.0,38.0,697.9,62.0,22.29,26.621016081875005
343,2023-02-27 03:00:00,23.5,24.2,22.7,36.1435,37.138,35.149,52.467,santaCatarina,39285.0,31.0,697.6,65.0,20.49,23.075362058475008
344,2023-02-27 05:00:00,24.6,25.1,24.0,37.4755,38.468,36.483,49.8,santaCatarina,39285.0,43.0,697.5,60.0,20.32,24.764342113275
345,2023-02-27 06:00:00,17.2,17.9,16.6,27.816,28.953,26.679,39.1,santaCatarina,39285.0,39.0,697.8,43.0,21.76,16.955164
346,2023-02-27 08:00:00,15.4,16.0,14.8,26.8955,27.873,25.918,29.434,santaCatarina,39285.0,41.0,698.6,31.0,23.36,17.3060312
347,2023-02-27 17:00:00,12.1,12.5,11.7,20.478,21.012,19.944,19.933,santaCatarina,39285.0,22.0,696.6,26.0,31.51,14.762247400000001
348,2023-03-01 01:00:00,22.5,23.1,21.9,35.2595,36.202,34.317,37.933,santaCatarina,39285.0,32.0,696.3,49.0,25.0,23.385513557275
349,2023-03-01 02:00:00,27.5,28.0,26.9,39.8255,40.617,39.034,49.534,santaCatarina,39285.0,32.0,696.4,64.0,23.52,27.474832598275
350,2023-03-01 03:00:00,28.7,29.3,28.2,41.6065,42.464,40.749,44.667,santaCatarina,39285.0,49.0,696.3,57.0,22.51,30.027577133474995
351,2023-03-01 04:00:00,27.1,27.8,26.5,40.132,41.203,39.061,44.867,santaCatarina,39285.0,46.0,696.3,57.0,22.11,28.2383208544
352,2023-03-01 05:00:00,31.3,32.1,30.5,43.31,44.365,42.255,48.267,santaCatarina,39285.0,45.0,696.2,60.0,21.68,31.835399510000006
353,2023-03-01 06:00:00,29.2,29.8,28.7,41.7375,42.624,40.851,45.667,santaCatarina,39285.0,48.0,696.4,58.0,21.69,30.101564771875005
